stop_code,name,lat,lon,routes_array
101678,3900 S @ 2225 E,40.687151,-111.826938,78736-80373
101679,3900 S @ 2059 E,40.687176,-111.831821,78736-80373
101680,3900 S @ 1965 E,40.687172,-111.834873,78736-80373
101681,3900 S @ 1881 E,40.687173,-111.837988,78736-80373
101682,3900 S @ 1880 E,40.687035,-111.837928,78736-80373
101683,3900 S @ 2022 E,40.687023,-111.833321,78736-80373
101684,3900 S @ 2108 E,40.687023,-111.830834,78736-80373
101685,3900 S @ 2230 E,40.687013,-111.826641,78736
101687,13400 S @ 5791 W,40.507804,-112.029119,78834-80412
101688,VESTRY RD @ 13918 S,40.498556,-111.853613,78833-80411
101689,VESTRY RD @ 13919 S,40.498586,-111.853476,78833-80411
101690,12600 S @ 2487 W,40.522235,-111.953721,78760-78830-78832-80380-80408-80410
101691,12600 S @ 2468 W,40.522467,-111.953708,78760-78830-80380-80408
101693,800 W @ 309 N,40.776291,-111.914096,78757-78813-80348-80355
101695,CHEYENNE ST @ 426 S,40.760031,-111.934353,78756-81385-81392
101696,1300 E @ 8656 S,40.593912,-111.853318,78730-81494
101698,VIRGINIA ST @ 358 N,40.777829,-111.85219,78709-81374
101700,3500 S @ 8535 W,40.696446,-112.095082,78735-80372
101701,2700 S @ 5630 W,40.711126,-112.02628,78835-80413
101702,MURRAY BLVD @ 5120 S,40.659791,-111.904153,78761-80351
101703,MURRAY BLVD @ 5121 S,40.659761,-111.903954,78761-80351
101705,700 W @ 5323 S,40.654621,-111.910198,78761-80351
101707,HIGHLAND DR @ 9265 S,40.583135,-111.833871,78720-79000-80567-81381
101708,FALCON WY @ 2038 E,40.584984,-111.833145,79000-80567
101709,FALCON WAY @ 2156 E,40.585391,-111.829525,79000-80567
101710,FALCON WAY @ 2366 E,40.583973,-111.823151,79000-80567
101711,PEACOCK DR @ 9280 S,40.582551,-111.818751,79000-80567
101712,HUNTS END DR @ 9532 S,40.578044,-111.821086,79000-80567
101713,FOXHUNT DR @ 9575 S,40.578712,-111.822908,79000-80567
101737,6200 S @ 1611 W,40.638011,-111.936631,78771-81390
101746,MURRAY HOLLADAY RD @ 2102 E,40.666012,-111.830777,78723-78738-80375
101747,2400 S @ 3865 W,40.718302,-111.984014,78755-80346
101748,2400 S @ 3860 W,40.718405,-111.983197,78755-80346
101749,3850 W @ 2480 S,40.716514,-111.982069,78755-80346
101750,3850 W @ 2491 S,40.716504,-111.981931,78755-80346
101751,PARKWAY BLVD @ 3500 W,40.711256,-111.974644,78755-80346
101752,PARKWAY BLVD @ 3501 W,40.711111,-111.973826,78755-80346
101753,PARKWAY BLVD @ 3143 W,40.712065,-111.966223,78755-80346
101754,PARKWAY BLVD @ 3150 W,40.712207,-111.966323,78755-80346
101755,PARKWAY BLVD @ 2979 W,40.712154,-111.963365,78755-80346
101756,PARKWAY BLVD @ 2980 W,40.712295,-111.963275,78755-80346
101770,COUGAR LN @ 5576 S,40.649064,-112.005666,78726-80366
101771,COUGAR LN @ 5535 S,40.650664,-112.005485,78726-80366
101773,COUGAR LN @ 6307 S,40.636463,-112.006733,78726-78771-80366-81390
101774,COUGAR LN @ 6452 S,40.634141,-112.007404,78726-80366
101775,900 SOUTH @ 44 W,40.749885,-111.892251,78810-81392
101776,900 S @ 35 W,40.749671,-111.892169,78810-81392
101777,300 W @ 1000 S,40.747271,-111.899724,81392
101778,300 W @ 997 S,40.747431,-111.899581,78810
101779,300 W @ 1140 S,40.744142,-111.899807,78810-81392
101780,300 W @ 1115 S,40.744951,-111.899541,78810-81392
101781,2700 W @ 4191 S,40.680542,-111.957847,78722-80364
101782,2700 W @ 4345 S,40.676332,-111.957801,78722-80364
101783,2700 W @ 4521 S,40.670355,-111.957843,78722-80364
101784,2700 W @ 4854 S,40.663868,-111.958111,78722-80364
101785,2700 W @ 4791 S,40.664652,-111.957826,78722-80364
101786,2700 W @ 4998 S,40.660831,-111.958087,78722-80364
101787,2700 W @ 5075 S,40.659065,-111.957775,78722-80364
101788,2700 W @ 5300 S,40.655014,-111.958041,78722-80364
101789,2700 W @ 5283 S,40.655236,-111.957745,78722-80364
101794,2700 W @ 4184 S,40.680045,-111.958114,78722-80364
101795,2700 W @ 4346 S,40.676265,-111.958137,78722-80364
101796,2700 W @ 4510 S,40.670821,-111.958091,78722-80364
101797,13100 S @ 5786 W,40.514237,-112.028654,78834-80412
101798,PIONEER ST (6000 W) @ 13045 S,40.515242,-112.032909,78834-80412
101799,PIONEER ST (6000 W) @ 12495 S,40.524052,-112.032946,78834-80412
101800,PIONEER ST (6000 W) @ 11917 S,40.53568,-112.032909,78828-78834-80406-80412
101801,11800 S @ 5647 W,40.536838,-112.025655,78828-78834-80406-80412
101803,11800 S @ 4765 W,40.536903,-112.004787,78834-80412
101804,11800 S @ 4585 W,40.536894,-112.000174,78834-80412
101805,4000 W @ 12174 S,40.529887,-111.986348,78834-80412
101808,13400 S @ 3075 W,40.507696,-111.964576,78830-78832-80408-80410
101809,13400 S @ 2827 W,40.507684,-111.959368,78830-78832-80408-80410
101810,13400 S @ 2361 W,40.507738,-111.951145,78830-80408
101811,13400 S @ 1895 W,40.507687,-111.942309,78830-80408
101812,Redwood Rd @ 13377 S,40.508354,-111.9384,78830-80408
101813,Redwood Rd @ 13181 S,40.511809,-111.938399,78830-80408
101814,Redwood Rd @ 12851 S,40.517394,-111.938424,78830-80408
101815,12600 S @ 2260 W,40.522387,-111.949632,78760-78830-80380-80408
101816,2700 W @ 12385 S,40.526011,-111.957631,78830-80408
101817,2700 W @ 12075 S,40.532031,-111.957644,78830-80408
101818,11800 S @ 3210 W,40.53696,-111.967569,78830-80408
101819,11800 S @ 3690 W,40.536924,-111.978761,78828-78830-80406-80408
101820,11800 S @ 3695 W,40.536832,-111.978836,78828-78830-80406-80408
101821,11800 S @ 3185 W,40.536831,-111.966692,78830-80408
101822,2700 W @ 12090 S,40.531777,-111.957855,78830-80408
101823,2700 W @ 12570 S,40.523069,-111.957877,78830-80408
101824,3600 W @ 12154 S,40.530194,-111.976853,78830-80408
101825,3600 W @ 12360 S,40.526925,-111.976828,78830-80408
101826,3600 W @ 12452 S,40.524915,-111.976827,78830-80408
101828,3600 W @ 12345 S,40.527274,-111.976635,78830-80408
101829,3600 W @ 12151 S,40.530082,-111.976722,78830-80408
101830,JORDAN GATEWAY @ 10714 S,40.556054,-111.903211,78829-80407
101831,JORDAN GATEWAY @ 11328 S,40.546241,-111.898809,78829-80407
101833,11400 S @ 930 W,40.544348,-111.918438,78719-80362
101838,3600 W @ 11576 S,40.540874,-111.976866,78828-80406
101841,3600 W @ 11577 S,40.541052,-111.976716,78828-80406
101845,11400 S @ 1231 W,40.544082,-111.927212,78719-80362
101848,JORDAN GATEWAY @ 11315 S,40.546881,-111.898519,78829-80407
101849,JORDAN GATEWAY @ 10769 S,40.55662,-111.902768,78829-80407
101856,4800 W @ 9049 S,40.586969,-112.005087,78726-80366
101857,CAMPUS VIEW DR @ 7704 S,40.610932,-111.981198,78725-78837-80333-80415
101859,7000 S @ 3185 W,40.623963,-111.966672,78836-80414
101860,GRANDVILLE AVE @ 11640 S,40.539457,-112.0097,78834-80412
101869,4800 W @ 9253 S,40.583308,-112.005077,78726-80366
101870,DAYBREAK VIEW PKWY @ 4976 W,40.543544,-112.008936,78828-78830-80406-80408
101871,DAYBREAK VIEW PKWY @ 4917 W,40.543654,-112.009289,78828-78830-80406-80408
101872,3900 S @ 2302 E,40.687009,-111.824069,78723-78736-78811-80373
101875,Jordan Valley Station,40.594934,-111.970828,78724-80365
101876,Jordan Valley Station,40.59499,-111.970622,78725-80333
101880,DAYBREAK VIEW PKWY @ KESTREL RISE R,40.547175,-112.003294,78828-78830-80406-80408
101885,2700 W @ 8000 S,40.605413,-111.957898,78722-80364
101886,2700 W @ 7997 S,40.605312,-111.957698,78722-80364
101889,Redwood Junction Station,40.710686,-111.939109,78718-80361
101890,1730 S @ 4816 W,40.732603,-112.006348,78755-80346
101891,1730 S @ 4815 W,40.732435,-112.006343,78755-80346
101892,3100 S @ 3940 W,40.704003,-111.985035,78726-80366
101893,3100 S @ 4150 W,40.703988,-111.990085,78726-80366
101894,3100 S @ 4149 W,40.703805,-111.990178,78726-80366
101895,3100 S @ 4450 W,40.703975,-111.997448,78726-80366
101896,3100 S @ 4381 W,40.703794,-111.995873,78726-80366
101897,3100 S @ 4610 W,40.703965,-112.001545,78726-80366
101898,3100 S @ 4617 W,40.703788,-112.001725,78726-80366
101899,WESTSAMS BLVD @ 4896 S,40.665447,-112.008059,78726-80366
101900,PIEPER BLVD @ 5024 S,40.659875,-112.009446,78726-80366
101901,PIEPER BLVD @ 5190 S,40.656967,-112.007626,78726-80366
101902,4000 W @ 8579 S,40.595462,-111.986329,78725-80333
101903,4000 W @ 8441 S,40.597652,-111.986321,78725-80333
101904,4000 W @ 8257 S,40.601231,-111.986299,78725-80333
101905,4000 W @ 8055 S,40.604472,-111.986279,78725-80333
101906,CAMPUS VIEW DR @ 7633 S,40.611687,-111.980313,78725-80333
101907,PLAZA CENTER DR @ 7467 S,40.614894,-111.979728,78725-80333
101908,PLAZA CENTER DR @ 7191 S,40.620221,-111.979207,78725-80333
101909,PLAZA CENTER DR @ 7053 S,40.622461,-111.978893,78725-80333
101910,3200 W @ 8545 S,40.596926,-111.967278,78724-80365
101911,3200 W @ 8377 S,40.599761,-111.967296,78724-80365
101912,3200 W @ 8175 S,40.602936,-111.967219,78724-80365
101913,3200 W @ 7975 S,40.606199,-111.967349,78724-80365
101914,3200 W @ 7859 S,40.608171,-111.967364,78724-80365
101915,4500 S @ 877 E,40.674462,-111.866007,78738
101916,HEMPSTEAD RD @ 183 E,40.763487,-111.833551,78721
101917,SOUTH CAMPUS DR @ 1730 E,40.759314,-111.841221,78710-78721-78723-78727-78730-78734-78742-78752-80337-80389-81375-81383-81392
101918,BENNION BLVD @ 1730 E,40.758242,-111.840877,78728
101919,BAKER ST @ 600 S,40.756622,-111.837672,78728
101922,700 E @ 11050 S,40.550599,-111.872314,78833-80411
101923,700 E @ 11339 S,40.545331,-111.871954,78833-80411
101925,10600 S @ 720 E,40.558677,-111.871069,78833-80411
101926,1000 E @ 10888 S,40.553464,-111.862854,78833-80411
101927,11000 S @ 997 E,40.551601,-111.863041,78833-80411
101928,11000 S @ 737 E,40.551576,-111.871073,78833-80411
101929,700 E @ 11055 S,40.550807,-111.871999,78833-80411
101930,1000 E @ 10957 S,40.552131,-111.862686,78833-80411
101931,1000 E @ 10857 S,40.554145,-111.862681,78833-80411
101932,PARLEYS WAY @ 2640 E,40.719431,-111.815421,78812-80385
101933,PARLEYS WAY @ 2691 E,40.719106,-111.814439,78812-80385
101936,CENTRAL CAMPUS DR @ 133 S,40.767066,-111.844216,78716-78717-78763-81375-81379-81380-81382-81392
101937,CENTRAL CAMPUS DR @ 132 S,40.76733,-111.844316,78716-78717-78763-81375-81379-81380-81382-81392
101938,11TH AVE @ 997 E,40.78079,-111.860674,78709-81374
101939,2200 W @ 3870 S,40.687658,-111.948539,78736-80373
101940,2200 W @ 3853 S,40.688136,-111.948381,78736-80373
101941,3800 S @ 2314 W,40.689492,-111.950496,78736-80373
101942,3800 S @ 2311 W,40.689367,-111.950502,78736-80373
101943,2700 S @ 5415 W,40.710988,-112.022501,78755-80346
101949,RIVER FRONT PKWY @ 10996 S,40.552232,-111.916831,78719-80362
101950,RIVER FRONT PKWY @ 10995 S,40.552073,-111.916621,78719-80362
101955,MURRAY HOLLADAY RD @ 2225 E,40.667346,-111.827301,78723-78738-80375
101956,PLAZA CENTER DR @ 7456 S,40.614973,-111.979942,78725-78837-80333-80415
101959,COUGAR LANE @ 6010 S,40.641827,-112.005571,78726-80366
101960,COUGAR LANE @ 6007 S,40.642114,-112.005377,78726-80366
101963,CALIFORNIA AVE @ 1645 W,40.740422,-111.937983,78755-80346
101964,CALIFORNIA AVE @ 1602 W,40.740494,-111.936683,78755-80346
101965,3200 W @ 5343 S,40.654051,-111.967333,78724-80365
101966,3200 W @ 5936 S,40.643661,-111.967477,78724-80365
101967,5400 S @ 5495 W,40.652923,-112.022183,78761-80351
101969,900 South Station,40.749833,-111.897489,78810-81392
101970,900 South Station,40.749668,-111.897143,78810-81392
101971,5400 S @ 1988 W,40.653234,-111.944165,78761-80351
101972,STATE ST @ 8249 S,40.60101,-111.890657,78713-81378
101973,3900 S @ 2355 E,40.687165,-111.823214,78736-78811-80373
101974,SOUTH CAMPUS DR @ 1665 E,40.75951,-111.841497,78710-78717-78721-78723-78730-78734-78742-78752-80337-80389-81375-81380-81392
101975,7800 S @ 3870 W,40.6096,-111.983233,78725-78836-78837-80333-80414-80415
101976,FT UNION BLVD @ 3474 E,40.621076,-111.79686,78734-81495
101977,FT UNION BLVD @ 3417 E,40.621686,-111.79799,78734-81495
101978,3800 S @ 2511 W,40.689317,-111.95419,78736-80373
101979,3800 S @ 2520 W,40.68946,-111.954604,78736-80373
101980,Daybreak Parkway Station,40.543509,-112.013618,78828-78830-78834-80406-80408-80412
101982,SHAGGY PEAK DR @ 5216 W,40.496435,-112.014809,78834-80412
101983,CROWN ROSE DR @ 14098 S,40.495176,-112.021938,78834-80412
101984,ROSECREST DR @ 14258 S,40.492465,-112.023818,78832-78834-80410-80412
101985,LONE PEAK PKWY @ 11820 S,40.53651,-111.897365,78829-80407
101987,LONE PEAK PKWY @ 11689 S,40.538416,-111.897585,78829-80407
101988,11800 S @ 3830 W,40.537045,-111.982245,78828-78830-80406-80408
101989,11800 S @ 3829 W,40.536832,-111.982138,78828-78830-80406-80408
101990,4000 W @ 12544 S,40.523963,-111.986278,78834-80412
102011,FAIRFIELD RD @ 1099 N,41.052133,-111.939868,78774-80399
102012,FAIRFIELD RD @ 951 N,41.049846,-111.939045,78774-80399
102013,Fairfield Rd. @ 587 N,41.044719,-111.937612,78774-80399
102014,Fairfield Rd. @ 521 N,41.0432,-111.936976,78774-80399
102015,Fairfield Rd. @ 411 N.,41.040985,-111.936091,
102016,CRESTWOOD DR @ 156 E,41.041005,-111.93432,78774-80399
102017,CRESTWOOD RD @ 270 E,41.041735,-111.932258,78774-80399
102018,CRESTWOOD DR @ 348 E,41.042487,-111.930119,78774-80399
102019,CRESTWOOD DR @ 400 E,41.042907,-111.928928,78774-80399
102020,CRESTWOOD DR @ 498 E,41.043481,-111.927493,78774-80399
102021,500 E @ 375 N,41.042349,-111.926731,78774-80399
102022,500 E @ 347 N,41.040527,-111.92725,78774-80399
102023,500 E @ 201 N,41.038277,-111.927264,78774-80399
102025,MOUNTAIN RD @ 185 S,41.031836,-111.902022,78742-80337
102027,FAIRFIELD RD @ 242 N,41.038574,-111.935592,80399
102028,FAIRFIELD RD @ 608 N,41.045363,-111.937522,78774-80399
102030,500 E @ 981 N,41.036091,-111.927315,78774-80399
102031,MAIN ST @ 10 N    (KAYSVILLE),41.035174,-111.938494,78749-78774-80342-80399
102033,MAIN ST @ 290 N,41.039777,-111.940301,78749-80342
102035,FAIRFIELD RD @ 844 N,41.049781,-111.938821,78774-80399
102036,US HWY 89 @ 1215 S,41.076999,-111.911264,78742-80337
102037,US HWY 89 @ 995 N  (LAYTON),41.074265,-111.911162,78742-80337
102038,US HWY 89 @ 125 N,41.065091,-111.910771,78742-80337
102039,US HWY 89 @ 89 N,41.061801,-111.910727,78742-80337
102040,US HWY 89 @ 201 N,41.058546,-111.910733,78742-80337
102041,US HWY 89 @ 999 N   (KAYSVILLE),41.052661,-111.910626,78742-80337
102051,US HWY 89 @ 1158 N,41.053002,-111.910314,78742-80337
102052,US HWY 89 @ 130 N,41.062382,-111.910357,78742-80337
102053,US HWY 89 @ 310 N,41.066698,-111.910498,78742-80337
102054,US HWY 89 @ 1510 N,41.081889,-111.910761,78742-80337
102055,US HWY 89 @ 1060 N,41.077605,-111.910931,78742-80337
102060,MAIN ST @ 50 S      (KAYSVILLE),41.034146,-111.938783,78749-80342
102063,FAIRFIELD RD @ 1124 N,41.052904,-111.940154,78774-80399
102068,US HWY 89 @ 1300 N,41.059576,-111.910331,78742-80337
104003,MOUNTAIN RD @ 178 S,41.032189,-111.902436,78742-80337
104006,MAIN ST @ 1320 N   (FARMINGTON SHEP,41.002478,-111.902007,78742-78749-80337-80342
104007,MAIN ST @ 1327 N   (FARMINGTON SHEP,41.002283,-111.901968,78742-78749-80337-80342
104014,MAIN ST @ 1217 N,41.000447,-111.900191,78742-78749-80337-80342
104015,MAIN ST @ 1029 N,40.998195,-111.898252,78742-78749-80337-80342
104016,MAIN ST @ 903 N,40.995434,-111.896488,78742-78749-80337-80342
104018,MAIN ST @ 675 N,40.990979,-111.893411,78742-78749-80337-80342
104022,MAIN ST @ 904 N,40.995437,-111.896343,78742-78749-80337-80342
104023,MAIN ST @ 1060 N,40.998376,-111.898217,78742-78749-80337-80342
104024,MAIN ST @ 1170 N,40.999881,-111.899461,78742-78749-80337-80342
104038,MAIN ST @ 220 S,41.030803,-111.935785,78749-80342
104039,MAIN ST @ 360 S   (KAYSVILLE),41.029487,-111.934276,78749-80342
104041,Main St. @ 658 S,41.023705,-111.927547,78749-80342
104042,Main St. @ 750 S.,41.022233,-111.925844,78749-80342
104044,MAIN ST @ 1180 S,41.015827,-111.917955,78749-80342
104045,MAIN ST @ 1322 S,41.013335,-111.914897,78749-80342
104048,MAIN ST @ 1325 S,41.013646,-111.914938,78749-80342
104050,MAIN ST @ 1041 S,41.016507,-111.918419,78749-80342
104053,MAIN ST @ 627 S,41.024426,-111.928046,78749-80342
104054,MAIN ST @ 529 S,41.026656,-111.930587,78749-78774-80342-80399
104055,MAIN ST @ 325 S,41.029206,-111.933512,78749-78774-80342-80399
104056,MAIN ST @ 201 S,41.031111,-111.935726,78749-78774-80342-80399
104058,MAIN ST @ 1213 S,41.014692,-111.916339,78749-80342
104060,MAIN ST @ 917 S,41.020031,-111.922716,78749-80342
104061,Main St. @ 940 S.,41.019464,-111.92241,78749-80342
104067,MOUNTAIN RD @ 498 S,41.027546,-111.901424,78742-80337
104069,500 E @ 72 S,41.033588,-111.927357,78774-80399
104070,500 E @ 178 S,41.031864,-111.927366,78774-80399
105001,MAIN ST @ 479 N,40.988385,-111.887589,78742-78749-78782-80337-80342-80405
105003,MAIN ST @ 305 N,40.985545,-111.887616,78742-78749-78782-80337-80342-80405
105005,MAIN ST @ 109 N,40.982292,-111.887611,78742-78749-80337-80342
105006,MAIN ST @ 110 N,40.982364,-111.887449,78742-78749-80337-80342
105008,MAIN ST @ 290 N,40.985221,-111.887423,78742-78749-80337-80342
105010,MAIN ST @ 498 N,40.988477,-111.887427,78742-78749-80337-80342
105011,600 N @ 108 W,40.990285,-111.889734,78742-78749-80337-80342
105012,MAIN ST @ 1475 N,41.004901,-111.904654,78742-78749-80337-80342
105014,MAIN ST @ 1710 N,41.007924,-111.907648,78742-78749-80337-80342
105015,MAIN ST @ 1798 N,41.010006,-111.909156,78742-78749-80337-80342
105017,MAIN ST @ 1663 N  (FARMINGTON),41.007716,-111.907707,78742-78749-80337-80342
105018,MAIN ST @ 1474 N,41.004713,-111.904232,78742-78749-80337-80342
105021,LAGOON DR @ 375 N,40.985472,-111.898717,78782
106001,STATE ST @ 398 W,40.980611,-111.895967,78742-78749-78782
106002,STATE ST @ 676 W,40.980681,-111.901776,78742-80337
106004,STATE ST @ 361 W,40.980469,-111.895468,78742-78749-80337-80342
106007,100 N @ 873 W,40.982004,-111.906636,78742-78782-80337-80405
106008,STATE ST @ 720 W,40.980877,-111.902859,78742-78782-80337-80405
107003,200 E @ 190 S,40.977309,-111.883334,78742-78749-80337-80342
107004,200 E @ 350 S,40.974438,-111.883367,78742-78749-80337-80342
107005,200 E @ 498 S,40.972525,-111.883375,78742-78749-80337-80342
107006,200 E @ 548 S,40.971163,-111.883388,78742-78749-80337-80342
107007,200 E @ 690 S,40.969274,-111.883432,78742-78749-80337-80342
107008,200 E @ 832 S,40.966746,-111.883461,78742-78749-80337-80342
107010,200 E @ 1110 S,40.962339,-111.883409,78742-78749-80337-80342
107011,200 E @ 1270 S,40.959726,-111.883401,78742-78749-80337-80342
107012,200 E @ 1372 S,40.958058,-111.883387,78742-78749-80337-80342
107013,200 E @ 1478 S    (FARMINGT0N),40.955962,-111.883418,78742-78749-80337-80342
107014,MAIN ST @ 2155 N    (CENTERVILLE),40.950191,-111.882932,78742-78749-80337-80342
107016,MAIN ST @ 1951 N,40.946206,-111.881469,78742-78749-80337-80342
107017,MAIN ST @ 1821 N,40.943763,-111.880691,78742-78749-80337-80342
107018,MAIN ST @ 1705 N,40.942332,-111.880337,78742-78749-80337-80342
107021,MAIN ST @ 1455 N,40.937295,-111.879275,78742-78749-80337-80342
107023,MAIN ST @ 1301 N,40.933481,-111.879027,78742-78749-80337-80342
107024,MAIN ST @ 1201 N    (CENTERVILLE),40.932003,-111.879039,78742-78749-80337-80342
107026,CHASE LN @ 50 E,40.929062,-111.878032,78742-80337
107027,CHASE LN @ 390 E,40.929067,-111.874384,78742-80337
107028,400 E @ 990 N,40.928961,-111.873989,78742-80337
107029,CHASE LN @ 230 E,40.929161,-111.875811,78742-80337
107030,CHASE LN @ 30 E   (CENTERVILLE),40.929151,-111.878624,78742-80337
107031,MAIN ST @ 1198 N   (CENTERVILLE),40.931891,-111.878871,78742-78749-80337-80342
107032,MAIN ST @ 1300 N,40.933354,-111.878853,78742-78749-80337-80342
107040,MAIN ST @ 1390 N,40.935638,-111.878873,78742-78749-80337-80342
107043,MAIN ST @ 1590 N,40.940314,-111.879734,78742-78749-80337-80342
107044,MAIN ST @ 1690 N,40.941977,-111.880049,78742-78749-80337-80342
107045,MAIN ST @ 1806 N,40.943531,-111.880512,78742-78749-80337-80342
107046,MAIN ST @ 1970 N,40.946235,-111.881304,78742-78749-80337-80342
107048,MAIN ST @ 2212 N,40.950604,-111.882912,78742-78749-80337-80342
107049,MAIN ST @ 1613 S,40.954119,-111.883287,78742-78749-80337-80342
107050,200 E @ 1465 S,40.956178,-111.883236,78742-78749-80337-80342
107051,200 E @ 1305 S,40.958647,-111.883262,78742-78749-80337-80342
107052,200 E @ 1201 S,40.960194,-111.883251,78742-78749-80337-80342
107054,200 E @ 911 S,40.965581,-111.883254,78742-78749-80337-80342
107055,200 E @ 811 S,40.967244,-111.883283,78742-78749-80337-80342
107056,200 E @ 681 S,40.968861,-111.883252,78742-78749-80337-80342
107057,200 E @ 551 S,40.970869,-111.883223,78742-78749-80337-80342
107058,200 E @ 461 S,40.972763,-111.883195,78742-78749-80337-80342
107059,200 E @ 355 S,40.974379,-111.883169,78742-78749-80337-80342
107060,200 E @ 221 S,40.976012,-111.883202,78742-78749-80337-80342
107061,200 E @ 185 S,40.977513,-111.883191,78742-78749-80337-80342
107062,200 E @ 111 S,40.978641,-111.883303,78742-78749-80337-80342
107064,State Street @ 114 W,40.980594,-111.890061,80337-80342-80405
